filer,filingYear,name,description,fmv,nature,acquired,disposed,formUrl,legislatorDigitalDemocracyUrl
Tom Umberg,2021,Zoom,Communications,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e55495eb-2b56-4076-90a1-017b9fa9e22b.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2021,eBay,Online Sales,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e55495eb-2b56-4076-90a1-017b9fa9e22b.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,3M Company,Adhesives and Office Products,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Alphabet,Information,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Amazon,Product Sales and  Distribution,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Ameen,Biopharmaceutical,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Apple,Techonology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Disney,Entertainment,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Immunogen Inc.,Medical Research,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Microsoft,Computer and Software,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Paypal,Money Disbursement,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Pfizer,Medical Supplies,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Repligen,Manufacture and Biological Medications,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Siga Technologies,Pharmaceutical,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Starbucks,Coffee,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Tesla,Automobiles,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Verizon Communications,Telecommunications,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Walmart,Retail,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,Zoom,Communications,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2022,eBay,Online Sales,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/8527ae8f-04bb-4ddf-933a-dc5da3702ddb.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Alphabet,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Amazon,Product Sales and Distribution,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Amgen Inc.,Biopharmaceutical,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Apple,Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Disney,Entertainment,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Immunogen Inc.,Medical Research,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Lilly,Pharmaceutical,"$2,000 - $10,000",Stock,2023-07-20,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Meta,Technology Platform,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Microsoft,Computer Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Paypal,Money Exchange,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Pfizer,Medical Supplies,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Repligen,Manufacture Biological Medications,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Siga Technologies,Retail,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Starbucks,Coffee,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Tesla,Automobiles,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Verizon Communications,Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,Walmart,Retail,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Tom Umberg,2023,eBay,Online Sales,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/947f012f-d19b-48df-9537-0bf7cce88026.pdf,https://digitaldemocracy.calmatters.org/legislators/thomas-umberg-165043
Carlos Villapudua,2022,Transocean LTD,Stock,"$2,000 - $10,000",Stock,,2022-03-25,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/e7a61032-c4c3-4e1a-935c-54d1d151d1f9.pdf,https://digitaldemocracy.calmatters.org/legislators/carlos-villapudua-165447
Randy Voepel,2021,Antigen Communications Inc,Communications Stock,"$10,001 - $100,000",,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/216bb250-2099-4e94-a058-13512698e8f7.pdf,https://digitaldemocracy.calmatters.org/legislators/randy-voepel
Randy Voepel,2021,Getchell Gold Corp,Gold Exploration,"$2,000 - $10,000",,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/216bb250-2099-4e94-a058-13512698e8f7.pdf,https://digitaldemocracy.calmatters.org/legislators/randy-voepel
Bob Wieckowski,2021,3M Company,Industrials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Abbott Labs,Health Care,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Adobe,Information Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Advanced Micro Devices Inc,Information Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Alibaba,Consumer Discretionary,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Alphabet,Communication Services,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Amazon,Consumer Discretionary,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Ambev Sa,Consumer Staples,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,American Tower,Real Estate,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Apple,Information Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Applied Materials,Information Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Asml Holding,Information Technology,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Astrazeneca,Health Care,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,BHP Group Ltd.,Materials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,BNP Paribas,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,BP,Energy,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Banco Bilbao Vizcaya Argen,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Banco Bilbao Vizcaya Argen,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Boston Scientific,Health Care,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,CSX Corp,Industrials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Capitol One Financial,Financials,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Carrier Global Corporation,Industrials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Caterpillar,Industrials,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Chevron,Energy,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Cisco Systems,Information Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,ConocoPhillips,Energy,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Costco,Consumer Staples,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Danaher Corp,Health Care,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Disney,Communication Services,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Docusign,Information Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Edwards Lifesciences,Health Care,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Exxon Mobil,Energy,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Freeport Mcmoran,Materials,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Glaxosmithkline,Health Care,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Hitachi Limited ADR,Industrials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Home Depot,Consumer Discretionary,"$10,001 - $100,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Intel,Information Technology,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Intesa Sanpaolo S P A ADR,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,Ishares Msci Europe Fn Etf,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,JP Morgan Chase,Financials,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
Bob Wieckowski,2021,L'Oreal,Consumer Staples,"$2,000 - $10,000",Stock,,,https://wcfweenxfcmsichcbyki.supabase.in/storage/v1/object/public/pdfs/92a595bf-2168-406a-b212-dfface10c1cd.pdf,https://digitaldemocracy.calmatters.org/legislators/bob-wieckowski
